TIMESTAMP X(Gauss) Y(Gauss) Z(Gauss)
806190859256839552 -1.6785 -0.3465 -0.402
806190859358613248 -1.6425 -0.44550002 -0.33900002
806190859460386944 -1.605 -0.519 -0.285
806190859562160640 -1.584 -0.519 -0.2265
806190859663934336 -1.536 -0.5445 -0.177
806190859765708160 -1.473 -0.5805 -0.1395
806190859867481856 -1.443 -0.51600003 -0.052500002
806190859969255556 -1.4385 -0.285 0.033
806190860070968192 -1.428 -0.1185 0.060000002
806190860172680832 -1.3995 -0.111 0.0675
806190860274393600 -1.365 -0.093 0.075
806190860376106240 -1.3305 -0.0795 0.0765
806190860477818880 -1.3095 -0.066 0.0705
806190860579531648 -1.3005 -0.052500002 0.0675
806190860681244288 -1.296 -0.0435 0.066
806190860782956990 -1.311 -0.0465 0.060000002
