roll_deg,pitch_deg,yaw_deg,time
3.148762563453211,6.9362677745149,-30.14675866775684,18.929142912
3.1510737378346714,6.975891156148199,-30.07213121492572,19.009111936
3.152193887187053,7.00440686534741,-30.02247352918891,19.089081088
3.148997378084873,7.030556819636132,-29.976844960864273,19.16905024
3.0976745103778307,7.181010745771182,-30.011672712829217,19.249019264
3.074398596123908,7.2494978259471825,-30.008549209873358,19.328988416
3.0670660873689854,7.291055243525163,-30.00364171433999,19.408957568
3.0636891619146422,7.322888433734294,-29.998571157833165,19.48892672
3.060898966540195,7.351980149082428,-29.994929550855147,19.568895744
3.0576636522572778,7.381090288400653,-29.9925659675363,19.648864896000003
3.0543428899198997,7.40964773795284,-29.991233192928185,19.728834048
3.051434819683084,7.4374186944810745,-29.99031353551215,19.808803072
3.0487816927701377,7.465326287883054,-29.989530069521777,19.888772224
3.046465215011027,7.493537367387683,-29.988668202360234,19.968741376
3.044027589001493,7.522558252129316,-29.987785569860588,20.0487104
3.0423241081699817,7.551027871543654,-29.98731064160442,20.128679552
3.04069265055461,7.579343735450161,-29.987260929140838,20.208648704
3.0400286665905893,7.60734698439038,-29.988836583496703,20.288617728
3.055989494943221,7.606325257538058,-30.08402755305349,20.36858688
3.0545241503485294,7.665018856733701,-30.349334287747208,20.448556032000003
3.0989378648973442,7.5255852822090885,-30.589585411994467,20.528525184000003
3.097576682771422,7.512599239714039,-31.21930650471061,20.608494208
3.0804975455326815,7.505493193700823,-31.826157338978295,20.68846336
3.10928715434276,7.484079613110035,-32.328641064617074,20.768432512
3.259985033047506,7.5613280165783125,-32.957527617003706,20.848401536
3.1884028259903663,7.446506318781384,-33.78274197553316,20.928370688
3.2792306423051047,7.4484023754989055,-35.20907514562351,21.00833984
3.2419727568748424,7.678815727939414,-36.76753593066311,21.088308864
3.282831723733743,7.763461867069177,-37.82395089172166,21.168278003
