TIMESTAMP X(Gauss) Y(Gauss) Z(Gauss)
805153347144460800 -0.885 -0.066 -0.1575
805153347246282240 -0.8835 -0.066 -0.159
805153347348103680 -0.87 -0.0675 -0.159
805153347449925080 -0.864 -0.069 -0.1725
805153347551741184 -0.8595 -0.069 -0.2085
805153347653557248 -0.8505 -0.075 -0.2565
805153347755373184 -0.843 -0.0825 -0.2985
805153347857189248 -0.84000003 -0.0825 -0.3375
805153347959005184 -0.843 -0.0795 -0.3675
805153348060821248 -0.84000003 -0.0795 -0.4065
805153348162637184 -0.8535 -0.0795 -0.4515
805153348264453248 -0.885 -0.084 -0.495
805153348366269184 -0.921 -0.09 -0.546
805153348468085248 -0.9705 -0.097500004 -0.597
805153348569901184 -1.023 -0.102 -0.6345
805153348671717248 -1.08 -0.099 -0.663
805153348773533184 -1.1325 -0.0945 -0.6825
805153348875349248 -1.176 -0.093 -0.687
805153348977165184 -1.209 -0.0915 -0.69
805153349078981248 -1.2525 -0.09 -0.69
805153349180797184 -1.302 -0.0885 -0.684
805153349282613248 -1.3485 -0.0765 -0.672
805153349384429184 -1.404 -0.072 -0.651
805153349486245248 -1.449 -0.0765 -0.6285
805153349588061184 -1.4805 -0.0735 -0.6075
805153349689877248 -1.5105 -0.072 -0.5865
805153349791693184 -1.5375 -0.063 -0.5565
805153349893509248 -1.557 -0.066 -0.5295
805153349995325184 -1.563 -0.0735 -0.5235
805153350097141248 -1.5585 -0.0705 -0.5295
805153350198957184 -1.5525 -0.0675 -0.5385
805153350300773248 -1.5495 -0.066 -0.5445
805153350402589184 -1.542 -0.066 -0.549
805153350504405248 -1.539 -0.069 -0.552
805153350606221184 -1.542 -0.0735 -0.5565
805153350708037248 -1.5435001 -0.0705 -0.5565
805153350809853184 -1.5435001 -0.066 -0.552
805153350911669248 -1.5435001 -0.064500004 -0.5475
805153351013485184 -1.542 -0.063 -0.5475
805153351115301248 -1.542 -0.066 -0.5535
805153351217117184 -1.5435001 -0.063 -0.5565
805153351318933248 -1.5435001 -0.0615 -0.552
805153351420749184 -1.5435001 -0.063 -0.5505
805153351522565248 -1.5435001 -0.066 -0.549
805153351624381184 -1.542 -0.064500004 -0.552
805153351726197248 -1.542 -0.063 -0.5505
805153351828013184 -1.5405 -0.066 -0.5475
805153351929829248 -1.539 -0.0675 -0.5475
805153352031645184 -1.5435001 -0.0705 -0.5505
805153352133461248 -1.548 -0.072 -0.549
805153352235277312 -1.5465 -0.072 -0.549
805153352337093248 -1.545 -0.072 -0.555
805153352438909312 -1.5465 -0.0675 -0.5535
805153352540725248 -1.5495 -0.069 -0.549
805153352642541312 -1.554 -0.069 -0.54
805153352744357248 -1.563 -0.0675 -0.525
805153352846173312 -1.5765 -0.0705 -0.4995
805153352947989248 -1.596 -0.066 -0.47100002
805153353049805312 -1.614 -0.0615 -0.441
805153353151621248 -1.623 -0.063 -0.408
805153353253437312 -1.632 -0.063 -0.3765
805153353355253248 -1.6365 -0.0615 -0.3405
805153353457069312 -1.632 -0.060000002 -0.30900002
805153353558885248 -1.6335 -0.054 -0.273
805153353660701312 -1.626 -0.045 -0.237
805153353762517248 -1.602 -0.0405 -0.1905
805153353864333312 -1.5825 -0.0405 -0.147
805153353966149248 -1.5585 -0.042 -0.1065
805153354067965312 -1.5195 -0.042 -0.072
805153354169781248 -1.482 -0.036 -0.0375
805153354271597312 -1.4535 -0.033 -0.015000001
805153354373413248 -1.4235001 -0.0405 0.003
805153354475229312 -1.3845 -0.042 0.0195
805153354577045248 -1.329 -0.042 0.027
805153354678861312 -1.272 -0.036 0.033
805153354780677248 -1.2435 -0.036 0.0375
805153354882493312 -1.221 -0.0435 0.0405
805153354984309248 -1.1745 -0.042 0.033
805153355086125312 -1.1355 -0.0435 0.0255
805153355187941248 -1.098 -0.0495 0.0165
805153355289757312 -1.0545 -0.054 -0.0075000003
805153355391573248 -1.011 -0.051 -0.036
805153355493389312 -0.972 -0.051 -0.064500004
805153355595205248 -0.9435 -0.0555 -0.0915
805153355697021312 -0.9285 -0.0585 -0.105000004
805153355798837248 -0.927 -0.0585 -0.1065
805153355900653312 -0.92550004 -0.0585 -0.102
805153356002469248 -0.92550004 -0.0495 -0.105000004
805153356104285312 -0.927 -0.048 -0.108
805153356206101248 -0.9195 -0.0555 -0.112500004
805153356307917312 -0.9075 -0.0555 -0.123
805153356409733248 -0.894 -0.064500004 -0.1485
805153356511549312 -0.882 -0.0705 -0.1785
805153356613365248 -0.8685 -0.064500004 -0.2115
805153356715181312 -0.8535 -0.063 -0.246
805153356816997248 -0.8385 -0.0675 -0.291
805153356918813312 -0.828 -0.069 -0.336
805153357020629376 -0.8265 -0.072 -0.3795
805153357122445312 -0.843 -0.0735 -0.417
805153357224261376 -0.864 -0.0765 -0.4515
805153357326077312 -0.882 -0.0795 -0.492
805153357427893376 -0.9075 -0.084 -0.5325
805153357529709312 -0.921 -0.084 -0.552
805153357631525376 -0.92550004 -0.0765 -0.5505
805153357733341312 -0.92550004 -0.0765 -0.552
805153357835157376 -0.927 -0.084 -0.5535
805153357936973312 -0.9345 -0.084 -0.558
805153358038789376 -0.966 -0.0825 -0.5895
805153358140605312 -1.011 -0.0855 -0.62700003
805153358242421228 -1.0665001 -0.09 -0.66
805153358344228352 -1.122 -0.09 -0.6765
805153358446035456 -1.1745 -0.087 -0.6795
805153358547842432 -1.2315 -0.087 -0.687
805153358649649536 -1.275 -0.0825 -0.687
805153358751456512 -1.3365 -0.0735 -0.6705
805153358853263616 -1.4175 -0.072 -0.64350003
805153358955070720 -1.4745001 -0.072 -0.6105
805153359056877696 -1.5135 -0.064500004 -0.5775
805153359158684800 -1.5345 -0.066 -0.5595
805153359260491904 -1.545 -0.0705 -0.5565
805153359362298880 -1.548 -0.066 -0.5505
805153359464105984 -1.554 -0.064500004 -0.54150003
805153359565912960 -1.5600001 -0.0675 -0.5385
805153359667720064 -1.5585 -0.0675 -0.5385
805153359769527168 -1.5525 -0.063 -0.54150003
805153359871334144 -1.548 -0.066 -0.5445
805153359973141248 -1.545 -0.0705 -0.546
805153360074948224 -1.5465 -0.066 -0.54150003
805153360176755328 -1.548 -0.066 -0.54150003
805153360278562432 -1.5465 -0.069 -0.543
805153360380369408 -1.548 -0.0705 -0.54150003
805153360482176512 -1.551 -0.064500004 -0.543
805153360583983616 -1.5495 -0.060000002 -0.54
805153360685790592 -1.53 -0.064500004 -0.5475
805153360787597696 -1.512 -0.064500004 -0.5565
805153360889404672 -1.5315 -0.064500004 -0.5535
805153360991211776 -1.5435001 -0.0615 -0.5445
805153361093018880 -1.5435001 -0.069 -0.546
805153361194825856 -1.5465 -0.0705 -0.5475
805153361296632960 -1.5435001 -0.0675 -0.54150003
805153361398439936 -1.545 -0.0705 -0.54150003
805153361500247040 -1.5525 -0.066 -0.5385
805153361602054144 -1.5645 -0.066 -0.5265
805153361703861120 -1.5705 -0.060000002 -0.5145
805153361805668224 -1.5780001 -0.057 -0.498
805153361907475200 -1.5795 -0.048 -0.4695
805153362009282304 -1.593 -0.051 -0.4425
805153362111089408 -1.6155 -0.063 -0.4185
805153362212896384 -1.623 -0.0615 -0.3915
805153362314703488 -1.6155 -0.0585 -0.3405
805153362416510592 -1.6155 -0.051 -0.288
805153362518317568 -1.623 -0.048 -0.2475
805153362620124672 -1.6125001 -0.045 -0.2115
805153362721931648 -1.599 -0.0345 -0.1755
805153362823738752 -1.572 -0.0345 -0.132
805153362925545856 -1.5225 -0.0375 -0.099
805153363027352832 -1.494 -0.0315 -0.0795
805153363129159936 -1.4955 -0.033 -0.057
805153363230966912 -1.479 -0.033 -0.039
805153363332774016 -1.4445 -0.0345 -0.018
805153363434581120 -1.401 -0.039 0.0045
805153363536388096 -1.3545 -0.0375 0.018
805153363638195200 -1.317 -0.0375 0.0255
805153363740002304 -1.2975 -0.033 0.033
805153363841809280 -1.2735 -0.0345 0.036
805153363943616384 -1.233 -0.0405 0.036
805153364045423360 -1.2 -0.0375 0.033
805153364147230464 -1.1595 -0.036 0.0225
805153364249037568 -1.1115 -0.0375 0.0135
805153364350844544 -1.0665001 -0.042 -0.003
805153364452651648 -1.0305 -0.0435 -0.021
805153364554458624 -1.0035 -0.0435 -0.0405
805153364656265728 -0.97650003 -0.0435 -0.069
805153364758072832 -0.9495 -0.0495 -0.093
805153364859879808 -0.924 -0.0555 -0.117
805153364961686912 -0.9075 -0.054 -0.12900001
805153365063494016 -0.8835 -0.042 -0.138
805153365165300992 -0.882 -0.0435 -0.1455
805153365267108096 -0.897 -0.0465 -0.144
805153365368915072 -0.894 -0.051 -0.1515
805153365470722176 -0.8835 -0.0585 -0.1755
805153365572529280 -0.864 -0.0585 -0.213
805153365674336256 -0.84900004 -0.0615 -0.2595
805153365776143360 -0.8445 -0.0585 -0.297
805153365877950336 -0.8445 -0.060000002 -0.327
805153365979757440 -0.8505 -0.064500004 -0.363
805153366081564544 -0.852 -0.069 -0.387
805153366183371520 -0.84900004 -0.0705 -0.405
805153366285178624 -0.8595 -0.0765 -0.438
805153366386985600 -0.8775 -0.078 -0.4815
805153366488792704 -0.912 -0.078 -0.5295
805153366590599808 -0.945 -0.0765 -0.576
805153366692406784 -0.969 -0.0705 -0.6075
805153366794213888 -0.99 -0.075 -0.6315
805153366896020992 -0.9975 -0.0765 -0.6465
805153366997827968 -1.0305 -0.075 -0.6555
805153367099635072 -1.08 -0.0825 -0.666
805153367201442048 -1.1265 -0.0855 -0.6795
805153367303249152 -1.1745 -0.0885 -0.6885
805153367405056256 -1.224 -0.0855 -0.6855
805153367506863232 -1.2765 -0.087 -0.684
805153367608670336 -1.329 -0.084 -0.675
805153367710477312 -1.368 -0.081 -0.663
805153367812284416 -1.3995 -0.0795 -0.657
805153367914091520 -1.4415001 -0.072 -0.636
805153368015898466 -1.4895 -0.069 -0.5985
