TIMESTAMP X(Gauss) Y(Gauss) Z(Gauss)
804346132334412032 -0.4125 -0.1245 -0.396
804346132433604608 -0.41550002 -0.123 -0.3975
804346132532797184 -0.42000002 -0.126 -0.3975
804346132631989760 -0.4185 -0.126 -0.396
804346132731182336 -0.4215 -0.1335 -0.393
804346132830375040 -0.4215 -0.1335 -0.39000002
804346132929567616 -0.426 -0.1275 -0.393
804346133028760192 -0.42450002 -0.1335 -0.39450002
804346133127952768 -0.411 -0.1365 -0.39450002
804346133227145472 -0.4065 -0.1395 -0.3885
804346133326338048 -0.4125 -0.141 -0.3885
804346133425530624 -0.4095 -0.144 -0.396
804346133524723200 -0.4095 -0.147 -0.3975
804346133623915904 -0.4095 -0.1425 -0.393
804346133723108480 -0.4095 -0.141 -0.3915
804346133822301056 -0.405 -0.141 -0.39000002
804346133921493632 -0.4065 -0.1395 -0.39000002
804346134020686336 -0.4185 -0.138 -0.393
804346134119878912 -0.42450002 -0.1365 -0.393
804346134219071488 -0.429 -0.1305 -0.3915
804346134318264064 -0.4365 -0.1305 -0.387
804346134417456768 -0.45000002 -0.1365 -0.3825
804346134516649344 -0.4635 -0.1395 -0.3855
804346134615841920 -0.486 -0.1365 -0.381
804346134715034496 -0.5355 -0.135 -0.366
804346134814227200 -0.603 -0.1305 -0.33900002
804346134913419799 -0.6675 -0.1215 -0.2895
804346135012612608 -0.723 -0.123 -0.24000001
804346135111805440 -0.7515 -0.117 -0.1995
804346135210998272 -0.759 -0.111 -0.1635
804346135310191104 -0.774 -0.112500004 -0.123
804346135409383936 -0.78900003 -0.102 -0.0825
804346135508576768 -0.813 -0.097500004 -0.0465
804346135607769600 -0.8295 -0.1065 -0.027
804346135706962432 -0.83100003 -0.1005 -0.0075000003
804346135806155264 -0.8325 -0.099 0.0105
804346135905348096 -0.8325 -0.1065 0.015000001
804346136004540928 -0.8355 -0.117 0.0135
804346136103733760 -0.83100003 -0.123 0.006
804346136202926592 -0.83100003 -0.111 0.006
804346136302119424 -0.8325 -0.1035 0.006
804346136401312256 -0.8325 -0.105000004 0.0075000003
804346136500505088 -0.837 -0.1005 0.0285
804346136599697920 -0.8415 -0.102 0.0435
804346136698890752 -0.825 -0.112500004 0.042
804346136798083584 -0.816 -0.1215 0.0615
804346136897276416 -0.8205 -0.1185 0.1035
804346136996469248 -0.819 -0.108 0.135
804346137095662080 -0.81 -0.093 0.162
804346137194854912 -0.804 -0.0795 0.1815
804346137294047616 -0.80550003 -0.0705 0.1935
804346137393240448 -0.7815 -0.0585 0.2445
804346137492433280 -0.71250004 -0.0585 0.318
804346137591626112 -0.645 -0.0735 0.36450002
804346137690818944 -0.5655 -0.0885 0.393
